"Id","Website Id","Destination Country Id","Zip Code"
"1126","1","IN","226018"
"1127","1","IN","226019"
"1128","1","IN","226020"
"1129","1","IN","226021"
"1130","1","IN","226022"
"1131","1","IN","226023"
"1132","1","IN","226024"
"1133","1","IN","226025"
"1134","1","IN","226026"
"1135","1","IN","226028"
"1136","1","IN","226029"
"1137","1","IN","226031"
"1138","1","IN","226201"
"1139","1","IN","226301"
"1140","1","IN","226302"
"1141","1","IN","226303"
"1142","1","IN","226401"
"1143","1","IN","226501"
"1144","1","IN","227101"
"1145","1","IN","227105"
"1146","1","IN","227106"
"1147","1","IN","227305"
"1148","1","IN","229001"
"1149","1","IN","229010"
"1150","1","IN","229123"
"1151","1","IN","229128"
"1152","1","IN","229130"
"1153","1","IN","229302"
"1154","1","IN","229303"
"1155","1","IN","229316"
"1156","1","IN","229402"
"1157","1","IN","229405"
"1158","1","IN","231217"
"1159","1","IN","243001"
"1160","1","IN","243002"
"1161","1","IN","243003"
"1162","1","IN","243004"
"1163","1","IN","243005"
"1164","1","IN","243006"
"1165","1","IN","243122"
"1166","1","IN","243124"
"1167","1","IN","243126"
"1168","1","IN","243202"
"1169","1","IN","243501"
"1170","1","IN","243502"
"1171","1","IN","243503"
"1172","1","IN","243701"
"1173","1","IN","244001"
"1174","1","IN","244103"
"1175","1","IN","244504"
"1176","1","IN","244713"
"1177","1","IN","244901"
"1178","1","IN","244921"
"1179","1","IN","244925"
"1180","1","IN","245101"
"1181","1","IN","245201"
"1182","1","IN","245304"
"1183","1","IN","247001"
"1184","1","IN","247002"
"1185","1","IN","247122"
"1186","1","IN","247232"
"1187","1","IN","247656"
"1188","1","IN","247661"
"1189","1","IN","247664"
"1190","1","IN","247665"
"1191","1","IN","247666"
"1192","1","IN","247667"
"1193","1","IN","247668"
"1194","1","IN","247670"
"1195","1","IN","248001"
"1196","1","IN","248002"
"1197","1","IN","248003"
"1198","1","IN","248004"
"1199","1","IN","248005"
"1200","1","IN","248006"
"1201","1","IN","248007"
"1202","1","IN","248008"
"1203","1","IN","248009"
"1204","1","IN","248010"
"1205","1","IN","248011"
"1206","1","IN","248012"
"1207","1","IN","248013"
"1208","1","IN","248102"
"1209","1","IN","248110"
"1210","1","IN","248115"
"1211","1","IN","248116"
"1212","1","IN","248121"
"1213","1","IN","248122"
"1214","1","IN","248126"
"1215","1","IN","248140"
"1216","1","IN","248141"
"1217","1","IN","248143"
"1218","1","IN","248145"
"1219","1","IN","248146"
"1220","1","IN","248147"
"1221","1","IN","248160"
"1222","1","IN","248161"
"1223","1","IN","248171"
"1224","1","IN","248179"
"1225","1","IN","248195"
"1226","1","IN","248197"
"1227","1","IN","248201"
"1228","1","IN","249137"
"1229","1","IN","249192"
"1230","1","IN","249201"
"1231","1","IN","249202"
"1232","1","IN","249203"
"1233","1","IN","249204"
"1234","1","IN","249205"
"1235","1","IN","249302"
"1236","1","IN","249304"
"1237","1","IN","249401"
"1238","1","IN","249402"
"1239","1","IN","249403"
"1240","1","IN","249404"
"1241","1","IN","249405"
"1242","1","IN","249407"
"1243","1","IN","249408"
"1244","1","IN","249409"
"1245","1","IN","249410"
"1246","1","IN","249411"
"1247","1","IN","250001"
"1248","1","IN","250002"
"1249","1","IN","250003"
"1250","1","IN","250004"
"1251","1","IN","250005"
"1252","1","IN","250010"
"1253","1","IN","250013"
"1254","1","IN","250103"
"1255","1","IN","250105"
"1256","1","IN","250110"
"1257","1","IN","250205"
"1258","1","IN","250221"
"1259","1","IN","250222"
"1260","1","IN","250341"
"1261","1","IN","250342"
"1262","1","IN","250344"
"1263","1","IN","250401"
"1264","1","IN","250403"
"1265","1","IN","250501"
"1266","1","IN","251001"
"1267","1","IN","251002"
"1268","1","IN","251003"
"1269","1","IN","251201"
"1270","1","IN","251202"
"1271","1","IN","251327"
"1272","1","IN","263139"
"1273","1","IN","263142"
"1274","1","IN","263143"
"1275","1","IN","263145"
"1276","1","IN","263146"
"1277","1","IN","263148"
"1278","1","IN","263149"
"1279","1","IN","263150"
"1280","1","IN","263152"
"1281","1","IN","263153"
"1282","1","IN","263154"
"1283","1","IN","273001"
"1284","1","IN","273002"
"1285","1","IN","273003"
"1286","1","IN","273004"
"1287","1","IN","273005"
"1288","1","IN","273006"
"1289","1","IN","273007"
"1290","1","IN","273008"
"1291","1","IN","273009"
"1292","1","IN","273010"
"1293","1","IN","273011"
"1294","1","IN","273012"
"1295","1","IN","273013"
"1296","1","IN","273014"
"1297","1","IN","273015"
"1298","1","IN","273016"
"1299","1","IN","273017"
"1300","1","IN","273152"
"1301","1","IN","273209"
"1302","1","IN","273412"
"1303","1","IN","276001"
"1304","1","IN","281001"
"1305","1","IN","281002"
"1306","1","IN","281003"
"1307","1","IN","281004"
"1308","1","IN","281005"
"1309","1","IN","281006"
"1310","1","IN","281104"
"1311","1","IN","281121"
"1312","1","IN","281122"
"1313","1","IN","281123"
"1314","1","IN","281202"
"1315","1","IN","281204"
"1316","1","IN","281303"
"1317","1","IN","281305"
"1318","1","IN","281306"
"1319","1","IN","281406"
"1320","1","IN","281501"
"1321","1","IN","282001"
"1322","1","IN","282002"
"1323","1","IN","282003"
"1324","1","IN","282004"
"1325","1","IN","282005"
"1326","1","IN","282006"
"1327","1","IN","282007"
"1328","1","IN","282008"
"1329","1","IN","282009"
"1330","1","IN","282010"
"1331","1","IN","283107"
"1332","1","IN","283125"
"1333","1","IN","283126"
"1334","1","IN","284001"
"1335","1","IN","284002"
"1336","1","IN","284003"
"1337","1","IN","284123"
"1338","1","IN","284128"
"1339","1","IN","284129"
"1340","1","IN","284401"
"1341","1","IN","284403"
"1342","1","IN","301001"
"1343","1","IN","301019"
"1344","1","IN","301030"
"1345","1","IN","301707"
"1346","1","IN","302001"
"1347","1","IN","302002"
"1348","1","IN","302003"
"1349","1","IN","302004"
"1350","1","IN","302005"
"1351","1","IN","302006"
"1352","1","IN","302007"
"1353","1","IN","302008"
"1354","1","IN","302009"
"1355","1","IN","302010"
"1356","1","IN","302011"
"1357","1","IN","302012"
"1358","1","IN","302013"
"1359","1","IN","302014"
"1360","1","IN","302015"
"1361","1","IN","302016"
"1362","1","IN","302017"
"1363","1","IN","302018"
"1364","1","IN","302019"
"1365","1","IN","302020"
"1366","1","IN","302021"
"1367","1","IN","302022"
"1368","1","IN","302023"
"1369","1","IN","302024"
"1370","1","IN","302025"
"1371","1","IN","302026"
"1372","1","IN","302027"
"1373","1","IN","302028"
"1374","1","IN","302029"
"1375","1","IN","302032"
"1376","1","IN","302033"
"1377","1","IN","302034"
"1378","1","IN","302039"
"1379","1","IN","303101"
"1380","1","IN","303702"
"1381","1","IN","303902"
"1382","1","IN","304001"
"1383","1","IN","305001"
"1384","1","IN","305002"
"1385","1","IN","305003"
"1386","1","IN","305004"
"1387","1","IN","305005"
"1388","1","IN","305006"
"1389","1","IN","305007"
"1390","1","IN","305008"
"1391","1","IN","305009"
"1392","1","IN","305012"
"1393","1","IN","305022"
"1394","1","IN","305023"
"1395","1","IN","305024"
"1396","1","IN","305025"
"1397","1","IN","305601"
"1398","1","IN","305801"
"1399","1","IN","305802"
"1400","1","IN","305901"
"1401","1","IN","306401"
"1402","1","IN","311001"
"1403","1","IN","311011"
"1404","1","IN","311012"
"1405","1","IN","311013"
"1406","1","IN","312001"
"1407","1","IN","312021"
"1408","1","IN","313001"
"1409","1","IN","313002"
"1410","1","IN","313003"
"1411","1","IN","313004"
"1412","1","IN","313013"
"1413","1","IN","313015"
"1414","1","IN","313022"
"1415","1","IN","313024"
"1416","1","IN","313603"
"1417","1","IN","313604"
"1418","1","IN","313803"
"1419","1","IN","321001"
"1420","1","IN","321021"
"1421","1","IN","322001"
"1422","1","IN","322021"
"1423","1","IN","323001"
"1424","1","IN","324001"
"1425","1","IN","324002"
"1426","1","IN","324003"
"1427","1","IN","324004"
"1428","1","IN","324005"
"1429","1","IN","324006"
"1430","1","IN","324007"
"1431","1","IN","324008"
"1432","1","IN","324009"
"1433","1","IN","324010"
"1434","1","IN","329090"
"1435","1","IN","332001"
"1436","1","IN","333001"
"1437","1","IN","333026"
"1438","1","IN","333029"
"1439","1","IN","333031"
"1440","1","IN","333035"
"1441","1","IN","333333"
"1442","1","IN","334001"
"1443","1","IN","334002"
"1444","1","IN","334003"
"1445","1","IN","334004"
"1446","1","IN","334005"
"1447","1","IN","334006"
"1448","1","IN","334401"
"1449","1","IN","335001"
"1450","1","IN","335002"
"1451","1","IN","335512"
"1452","1","IN","335513"
"1453","1","IN","342001"
"1454","1","IN","342002"
"1455","1","IN","342003"
"1456","1","IN","342004"
"1457","1","IN","342005"
"1458","1","IN","342006"
"1459","1","IN","342007"
"1460","1","IN","342008"
"1461","1","IN","342009"
"1462","1","IN","342010"
"1463","1","IN","342011"
"1464","1","IN","342012"
"1465","1","IN","342013"
"1466","1","IN","342014"
"1467","1","IN","342015"
"1468","1","IN","342016"
"1469","1","IN","342024"
"1470","1","IN","342026"
"1471","1","IN","342027"
"1472","1","IN","342304"
"1473","1","IN","344001"
"1474","1","IN","344035"
"1475","1","IN","345001"
"1476","1","IN","345002"
"1477","1","IN","346002"
"1478","1","IN","346003"
"1479","1","IN","346004"
"1480","1","IN","346005"
"1481","1","IN","346050"
"1482","1","IN","346110"
"1483","1","IN","346240"
"1484","1","IN","360001"
"1485","1","IN","360002"
"1486","1","IN","360003"
"1487","1","IN","360004"
"1488","1","IN","360005"
"1489","1","IN","360006"
"1490","1","IN","360007"
"1491","1","IN","360008"
"1492","1","IN","360009"
"1493","1","IN","360020"
"1494","1","IN","360021"
"1495","1","IN","360022"
"1496","1","IN","360024"
"1497","1","IN","360311"
"1498","1","IN","360360"
"1499","1","IN","360370"
"1500","1","IN","360375"
"1501","1","IN","360380"
"1502","1","IN","360405"
"1503","1","IN","360410"
"1504","1","IN","360421"
"1505","1","IN","360430"
"1506","1","IN","360450"
"1507","1","IN","360460"
"1508","1","IN","360480"
"1509","1","IN","360490"
"1510","1","IN","360510"
"1511","1","IN","360515"
"1512","1","IN","360520"
"1513","1","IN","360530"
"1514","1","IN","360531"
"1515","1","IN","360540"
"1516","1","IN","360545"
"1517","1","IN","360550"
"1518","1","IN","360560"
"1519","1","IN","360570"
"1520","1","IN","360575"
"1521","1","IN","360576"
"1522","1","IN","360577"
"1523","1","IN","360578"
"1524","1","IN","360579"
"1525","1","IN","360590"
"1526","1","IN","361001"
"1527","1","IN","361002"
"1528","1","IN","361003"
"1529","1","IN","361004"
"1530","1","IN","361005"
"1531","1","IN","361006"
"1532","1","IN","361007"
"1533","1","IN","361008"
"1534","1","IN","361009"
"1535","1","IN","361010"
"1536","1","IN","361011"
"1537","1","IN","361012"
"1538","1","IN","361013"
"1539","1","IN","361101"
"1540","1","IN","361110"
"1541","1","IN","361120"
"1542","1","IN","361130"
"1543","1","IN","361140"
"1544","1","IN","361141"
"1545","1","IN","361142"
"1546","1","IN","361150"
"1547","1","IN","361160"
"1548","1","IN","361162"
"1549","1","IN","361170"
"1550","1","IN","361210"
"1551","1","IN","361220"
"1552","1","IN","361230"
"1553","1","IN","361240"
"1554","1","IN","361250"
"1555","1","IN","361280"
"1556","1","IN","361305"
"1557","1","IN","361306"
"1558","1","IN","361310"
"1559","1","IN","361315"
"1560","1","IN","361320"
"1561","1","IN","361325"
"1562","1","IN","361330"
"1563","1","IN","361335"
"1564","1","IN","361345"
"1565","1","IN","361347"
"1566","1","IN","361350"
"1567","1","IN","362001"
"1568","1","IN","362002"
"1569","1","IN","362003"
"1570","1","IN","362004"
"1571","1","IN","362011"
"1572","1","IN","362015"
"1573","1","IN","362030"
"1574","1","IN","362037"
"1575","1","IN","362220"
"1576","1","IN","362222"
"1577","1","IN","362227"
"1578","1","IN","362229"
"1579","1","IN","362255"
"1580","1","IN","362265"
"1581","1","IN","362266"
"1582","1","IN","362269"
"1583","1","IN","362520"
"1584","1","IN","362540"
"1585","1","IN","362560"
"1586","1","IN","362570"
"1587","1","IN","362650"
"1588","1","IN","363001"
"1589","1","IN","363002"
"1590","1","IN","363020"
"1591","1","IN","363030"
"1592","1","IN","363035"
"1593","1","IN","363110"
"1594","1","IN","363621"
"1595","1","IN","363622"
"1596","1","IN","363641"
"1597","1","IN","363655"
"1598","1","IN","364001"
"1599","1","IN","364002"
"1600","1","IN","364003"
"1601","1","IN","364004"
"1602","1","IN","364005"
"1603","1","IN","364006"
"1604","1","IN","364050"
"1605","1","IN","364060"
"1606","1","IN","364240"
"1607","1","IN","364270"
"1608","1","IN","364290"
"1609","1","IN","364515"
"1610","1","IN","364710"
"1611","1","IN","365541"
"1612","1","IN","365560"
"1613","1","IN","365601"
"1614","1","IN","370001"
"1615","1","IN","370002"
"1616","1","IN","370015"
"1617","1","IN","370020"
"1618","1","IN","370030"
"1619","1","IN","370040"
"1620","1","IN","370105"
"1621","1","IN","370110"
"1622","1","IN","370130"
"1623","1","IN","370135"
"1624","1","IN","370140"
"1625","1","IN","370145"
"1626","1","IN","370150"
"1627","1","IN","370155"
"1628","1","IN","370160"
"1629","1","IN","370165"
"1630","1","IN","370201"
"1631","1","IN","370203"
"1632","1","IN","370205"
"1633","1","IN","370210"
"1634","1","IN","370230"
"1635","1","IN","370240"
"1636","1","IN","370405"
"1637","1","IN","370410"
"1638","1","IN","370415"
"1639","1","IN","370421"
"1640","1","IN","370425"
"1641","1","IN","370427"
"1642","1","IN","370430"
"1643","1","IN","370435"
"1644","1","IN","370450"
"1645","1","IN","370455"
"1646","1","IN","370460"
"1647","1","IN","370465"
"1648","1","IN","370475"
"1649","1","IN","370485"
"1650","1","IN","370490"
"1651","1","IN","370510"
"1652","1","IN","370511"
"1653","1","IN","370601"
"1654","1","IN","370602"
"1655","1","IN","370605"
"1656","1","IN","370610"
"1657","1","IN","370615"
"1658","1","IN","370620"
"1659","1","IN","370625"
"1660","1","IN","370627"
"1661","1","IN","370630"
"1662","1","IN","370640"
"1663","1","IN","370645"
"1664","1","IN","370650"
"1665","1","IN","370655"
"1666","1","IN","370660"
"1667","1","IN","370665"
"1668","1","IN","370670"
"1669","1","IN","370675"
"1670","1","IN","380001"
"1671","1","IN","380002"
"1672","1","IN","380003"
"1673","1","IN","380004"
"1674","1","IN","380005"
"1675","1","IN","380006"
"1676","1","IN","380007"
"1677","1","IN","380008"
"1678","1","IN","380009"
"1679","1","IN","380010"
"1680","1","IN","380012"
"1681","1","IN","380013"
"1682","1","IN","380014"
"1683","1","IN","380015"
"1684","1","IN","380016"
"1685","1","IN","380018"
"1686","1","IN","380019"
"1687","1","IN","380021"
"1688","1","IN","380022"
"1689","1","IN","380023"
"1690","1","IN","380024"
"1691","1","IN","380025"
"1692","1","IN","380026"
"1693","1","IN","380027"
"1694","1","IN","380028"
"1695","1","IN","380050"
"1696","1","IN","380051"
"1697","1","IN","380052"
"1698","1","IN","380053"
"1699","1","IN","380054"
"1700","1","IN","380055"
"1701","1","IN","380057"
"1702","1","IN","380058"
"1703","1","IN","380059"
"1704","1","IN","380060"
"1705","1","IN","380061"
"1706","1","IN","380063"
"1707","1","IN","380152"
"1708","1","IN","382000"
"1709","1","IN","382001"
"1710","1","IN","382002"
"1711","1","IN","382003"
"1712","1","IN","382004"
"1713","1","IN","382005"
"1714","1","IN","382006"
"1715","1","IN","382007"
"1716","1","IN","382008"
"1717","1","IN","382009"
"1718","1","IN","382010"
"1719","1","IN","382011"
"1720","1","IN","382012"
"1721","1","IN","382013"
"1722","1","IN","382014"
"1723","1","IN","382015"
"1724","1","IN","382016"
"1725","1","IN","382017"
"1726","1","IN","382018"
"1727","1","IN","382019"
"1728","1","IN","382020"
"1729","1","IN","382021"
"1730","1","IN","382022"
"1731","1","IN","382023"
"1732","1","IN","382024"
"1733","1","IN","382025"
"1734","1","IN","382026"
"1735","1","IN","382027"
"1736","1","IN","382028"
"1737","1","IN","382029"
"1738","1","IN","382030"
"1739","1","IN","382041"
"1740","1","IN","382042"
"1741","1","IN","382044"
"1742","1","IN","382045"
"1743","1","IN","382051"
"1744","1","IN","382110"
"1745","1","IN","382170"
"1746","1","IN","382210"
"1747","1","IN","382211"
"1748","1","IN","382213"
"1749","1","IN","382220"
"1750","1","IN","382225"
"1751","1","IN","382260"
"1752","1","IN","382315"
"1753","1","IN","382321"
"1754","1","IN","382325"
"1755","1","IN","382330"
"1756","1","IN","382340"
"1757","1","IN","382345"
"1758","1","IN","382346"
"1759","1","IN","382350"
"1760","1","IN","382352"
"1761","1","IN","382355"
"1762","1","IN","382405"
"1763","1","IN","382410"
"1764","1","IN","382415"
"1765","1","IN","382418"
"1766","1","IN","382421"
"1767","1","IN","382422"
"1768","1","IN","382423"
"1769","1","IN","382424"
"1770","1","IN","382425"
"1771","1","IN","382426"
"1772","1","IN","382427"
"1773","1","IN","382428"
"1774","1","IN","382430"
"1775","1","IN","382435"
"1776","1","IN","382440"
"1777","1","IN","382442"
"1778","1","IN","382443"
"1779","1","IN","382445"
"1780","1","IN","382449"
"1781","1","IN","382465"
"1782","1","IN","382470"
"1783","1","IN","382475"
"1784","1","IN","382480"
"1785","1","IN","382481"
"1786","1","IN","382610"
"1787","1","IN","382620"
"1788","1","IN","382625"
"1789","1","IN","382630"
"1790","1","IN","382640"
"1791","1","IN","382650"
"1792","1","IN","382705"
"1793","1","IN","382710"
"1794","1","IN","382715"
"1795","1","IN","382716"
"1796","1","IN","382721"
"1797","1","IN","382725"
"1798","1","IN","382729"
"1799","1","IN","382735"
"1800","1","IN","382740"
"1801","1","IN","383001"
"1802","1","IN","383010"
"1803","1","IN","383030"
"1804","1","IN","383210"
"1805","1","IN","383220"
"1806","1","IN","383276"
"1807","1","IN","383315"
"1808","1","IN","383316"
"1809","1","IN","383317"
"1810","1","IN","383341"
"1811","1","IN","384001"
"1812","1","IN","384002"
"1813","1","IN","384003"
"1814","1","IN","384011"
"1815","1","IN","384012"
"1816","1","IN","384110"
"1817","1","IN","384120"
"1818","1","IN","384140"
"1819","1","IN","384151"
"1820","1","IN","384160"
"1821","1","IN","384170"
"1822","1","IN","384205"
"1823","1","IN","384206"
"1824","1","IN","384212"
"1825","1","IN","384215"
"1826","1","IN","384225"
"1827","1","IN","384255"
"1828","1","IN","384260"
"1829","1","IN","384265"
"1830","1","IN","384305"
"1831","1","IN","384310"
"1832","1","IN","384315"
"1833","1","IN","384320"
"1834","1","IN","384325"
"1835","1","IN","384335"
"1836","1","IN","384345"
"1837","1","IN","384355"
"1838","1","IN","384410"
"1839","1","IN","384435"
"1840","1","IN","385001"
"1841","1","IN","385010"
"1842","1","IN","385210"
"1843","1","IN","385520"
"1844","1","IN","385535"
"1845","1","IN","387001"
"1846","1","IN","387002"
"1847","1","IN","387115"
"1848","1","IN","387130"
"1849","1","IN","387220"
"1850","1","IN","387230"
"1851","1","IN","387240"
"1852","1","IN","387310"
"1853","1","IN","387315"
"1854","1","IN","387320"
"1855","1","IN","387325"
"1856","1","IN","387345"
"1857","1","IN","387350"
"1858","1","IN","387355"
"1859","1","IN","387360"
"1860","1","IN","387370"
"1861","1","IN","387375"
"1862","1","IN","387380"
"1863","1","IN","387411"
"1864","1","IN","387430"
"1865","1","IN","387530"
"1866","1","IN","387570"
"1867","1","IN","387710"
"1868","1","IN","388001"
"1869","1","IN","388110"
"1870","1","IN","388120"
"1871","1","IN","388121"
"1872","1","IN","388122"
"1873","1","IN","388130"
"1874","1","IN","388170"
"1875","1","IN","388205"
"1876","1","IN","388210"
"1877","1","IN","388215"
"1878","1","IN","388220"
"1879","1","IN","388225"
"1880","1","IN","388230"
"1881","1","IN","388305"
"1882","1","IN","388306"
"1883","1","IN","388307"
"1884","1","IN","388310"
"1885","1","IN","388315"
"1886","1","IN","388320"
"1887","1","IN","388325"
"1888","1","IN","388330"
"1889","1","IN","388335"
"1890","1","IN","388340"
"1891","1","IN","388345"
"1892","1","IN","388350"
"1893","1","IN","388355"
"1894","1","IN","388360"
"1895","1","IN","388365"
"1896","1","IN","388370"
"1897","1","IN","388410"
"1898","1","IN","388421"
"1899","1","IN","388440"
"1900","1","IN","388450"
"1901","1","IN","388460"
"1902","1","IN","388465"
"1903","1","IN","388470"
"1904","1","IN","388540"
"1905","1","IN","388545"
"1906","1","IN","388560"
"1907","1","IN","388580"
"1908","1","IN","388620"
"1909","1","IN","388630"
"1910","1","IN","388640"
"1911","1","IN","388713"
"1912","1","IN","389001"
"1913","1","IN","389151"
"1914","1","IN","389152"
"1915","1","IN","389160"
"1916","1","IN","389180"
"1917","1","IN","389310"
"1918","1","IN","389320"
"1919","1","IN","389330"
"1920","1","IN","389340"
"1921","1","IN","389350"
"1922","1","IN","389360"
"1923","1","IN","390001"
"1924","1","IN","390002"
"1925","1","IN","390003"
"1926","1","IN","390004"
"1927","1","IN","390005"
"1928","1","IN","390006"
"1929","1","IN","390007"
"1930","1","IN","390008"
"1931","1","IN","390009"
"1932","1","IN","390010"
"1933","1","IN","390011"
"1934","1","IN","390012"
"1935","1","IN","390013"
"1936","1","IN","390014"
"1937","1","IN","390015"
"1938","1","IN","390016"
"1939","1","IN","390017"
"1940","1","IN","390018"
"1941","1","IN","390019"
"1942","1","IN","390020"
"1943","1","IN","390021"
"1944","1","IN","390022"
"1945","1","IN","390023"
"1946","1","IN","390024"
"1947","1","IN","390025"
"1948","1","IN","391101"
"1949","1","IN","391105"
"1950","1","IN","391107"
"1951","1","IN","391110"
"1952","1","IN","391115"
"1953","1","IN","391121"
"1954","1","IN","391210"
"1955","1","IN","391240"
"1956","1","IN","391243"
"1957","1","IN","391244"
"1958","1","IN","391310"
"1959","1","IN","391320"
"1960","1","IN","391330"
"1961","1","IN","391340"
"1962","1","IN","391345"
"1963","1","IN","391346"
"1964","1","IN","391347"
"1965","1","IN","391350"
"1966","1","IN","391410"
"1967","1","IN","391430"
"1968","1","IN","391440"
"1969","1","IN","391740"
"1970","1","IN","391745"
"1971","1","IN","391750"
"1972","1","IN","391760"
"1973","1","IN","391761"
"1974","1","IN","391770"
"1975","1","IN","391775"
"1976","1","IN","392001"
"1977","1","IN","392002"
"1978","1","IN","392011"
"1979","1","IN","392012"
"1980","1","IN","392015"
"1981","1","IN","392020"
"1982","1","IN","392030"
"1983","1","IN","392130"
"1984","1","IN","392161"
"1985","1","IN","392220"
"1986","1","IN","392230"
"1987","1","IN","392240"
"1988","1","IN","392310"
"1989","1","IN","393001"
"1990","1","IN","393002"
"1991","1","IN","393010"
"1992","1","IN","393016"
"1993","1","IN","393020"
"1994","1","IN","393110"
"1995","1","IN","393135"
"1996","1","IN","393140"
"1997","1","IN","393145"
"1998","1","IN","393150"
"1999","1","IN","394010"
"2000","1","IN","394101"
"2001","1","IN","394105"
"2002","1","IN","394107"
"2003","1","IN","394115"
"2004","1","IN","394116"
"2005","1","IN","394120"
"2006","1","IN","394140"
"2007","1","IN","394150"
"2008","1","IN","394185"
"2009","1","IN","394190"
"2010","1","IN","394210"
"2011","1","IN","394211"
"2012","1","IN","394220"
"2013","1","IN","394221"
"2014","1","IN","394230"
"2015","1","IN","394270"
"2016","1","IN","394305"
"2017","1","IN","394310"
"2018","1","IN","394315"
"2019","1","IN","394325"
"2020","1","IN","394327"
"2021","1","IN","394510"
"2022","1","IN","394515"
"2023","1","IN","394516"
"2024","1","IN","394518"
"2025","1","IN","394520"
"2026","1","IN","394540"
"2027","1","IN","394601"
"2028","1","IN","394633"
"2029","1","IN","394650"
"2030","1","IN","394651"
"2031","1","IN","394660"
"2032","1","IN","395001"
"2033","1","IN","395002"
"2034","1","IN","395003"
"2035","1","IN","395004"
"2036","1","IN","395005"
"2037","1","IN","395006"
"2038","1","IN","395007"
"2039","1","IN","395008"
"2040","1","IN","395009"
"2041","1","IN","395010"
"2042","1","IN","395011"
"2043","1","IN","395013"
"2044","1","IN","395017"
"2045","1","IN","395023"
"2046","1","IN","395210"
"2047","1","IN","396001"
"2048","1","IN","396002"
"2049","1","IN","396006"
"2050","1","IN","396007"
"2051","1","IN","396020"
"2052","1","IN","396030"
"2053","1","IN","396031"
"2054","1","IN","396035"
"2055","1","IN","396105"
"2056","1","IN","396110"
"2057","1","IN","396115"
"2058","1","IN","396120"
"2059","1","IN","396126"
"2060","1","IN","396130"
"2061","1","IN","396135"
"2062","1","IN","396140"
"2063","1","IN","396150"
"2064","1","IN","396155"
"2065","1","IN","396170"
"2066","1","IN","396171"
"2067","1","IN","396180"
"2068","1","IN","396185"
"2069","1","IN","396191"
"2070","1","IN","396193"
"2071","1","IN","396194"
"2072","1","IN","396195"
"2073","1","IN","396196"
"2074","1","IN","396197"
"2075","1","IN","396200"
"2076","1","IN","396209"
"2077","1","IN","396210"
"2078","1","IN","396211"
"2079","1","IN","396215"
"2080","1","IN","396217"
"2081","1","IN","396220"
"2082","1","IN","396223"
"2083","1","IN","396230"
"2084","1","IN","396235"
"2085","1","IN","396236"
"2086","1","IN","396240"
"2087","1","IN","396310"
"2088","1","IN","396321"
"2089","1","IN","396325"
"2090","1","IN","396350"
"2091","1","IN","396360"
"2092","1","IN","396370"
"2093","1","IN","396380"
"2094","1","IN","396406"
"2095","1","IN","396409"
"2096","1","IN","396415"
"2097","1","IN","396418"
"2098","1","IN","396421"
"2099","1","IN","396424"
"2100","1","IN","396427"
"2101","1","IN","396430"
"2102","1","IN","396433"
"2103","1","IN","396436"
"2104","1","IN","396440"
"2105","1","IN","396445"
"2106","1","IN","396450"
"2107","1","IN","396460"
"2108","1","IN","396463"
"2109","1","IN","396466"
"2110","1","IN","396469"
"2111","1","IN","396472"
"2112","1","IN","396475"
"2113","1","IN","396510"
"2114","1","IN","396521"
"2115","1","IN","396530"
"2116","1","IN","400000"
"2117","1","IN","400001"
"2118","1","IN","400002"
"2119","1","IN","400003"
"2120","1","IN","400004"
"2121","1","IN","400005"
"2122","1","IN","400006"
"2123","1","IN","400007"
"2124","1","IN","400008"
"2125","1","IN","400009"
"2126","1","IN","400010"
"2127","1","IN","400011"
"2128","1","IN","400012"
"2129","1","IN","400013"
"2130","1","IN","400014"
"2131","1","IN","400015"
"2132","1","IN","400016"
"2133","1","IN","400017"
"2134","1","IN","400018"
"2135","1","IN","400019"
"2136","1","IN","400020"
"2137","1","IN","400021"
"2138","1","IN","400022"
"2139","1","IN","400023"
"2140","1","IN","400024"
"2141","1","IN","400025"
"2142","1","IN","400026"
"2143","1","IN","400027"
"2144","1","IN","400028"
"2145","1","IN","400029"
"2146","1","IN","400030"
"2147","1","IN","400031"
"2148","1","IN","400032"
"2149","1","IN","400033"
"2150","1","IN","400034"
"2151","1","IN","400035"
"2152","1","IN","400036"
"2153","1","IN","400037"
"2154","1","IN","400038"
"2155","1","IN","400039"
"2156","1","IN","400040"
"2157","1","IN","400041"
"2158","1","IN","400042"
"2159","1","IN","400043"
"2160","1","IN","400046"
"2161","1","IN","400047"
"2162","1","IN","400048"
"2163","1","IN","400049"
"2164","1","IN","400050"
"2165","1","IN","400051"
"2166","1","IN","400052"
"2167","1","IN","400053"
"2168","1","IN","400054"
"2169","1","IN","400055"
"2170","1","IN","400056"
"2171","1","IN","400057"
"2172","1","IN","400058"
"2173","1","IN","400059"
"2174","1","IN","400060"
"2175","1","IN","400061"
"2176","1","IN","400062"
"2177","1","IN","400063"
"2178","1","IN","400064"
"2179","1","IN","400065"
"2180","1","IN","400066"
"2181","1","IN","400067"
"2182","1","IN","400068"
"2183","1","IN","400069"
"2184","1","IN","400070"
"2185","1","IN","400071"
"2186","1","IN","400072"
"2187","1","IN","400073"
"2188","1","IN","400074"
"2189","1","IN","400075"
"2190","1","IN","400076"
"2191","1","IN","400077"
"2192","1","IN","400078"
"2193","1","IN","400079"
"2194","1","IN","400080"
"2195","1","IN","400081"
"2196","1","IN","400082"
"2197","1","IN","400083"
"2198","1","IN","400084"
"2199","1","IN","400085"
"2200","1","IN","400086"
